wavelength_nm,transmission
2106.0,0.8394307071604208
2107.0,0.8387416004341387
2108.0,0.8311217706819034
2109.0,0.8435340390081764
2110.0,0.8383295169997049
2111.0,0.8313167823977977
2112.0,0.8380588682700965
2113.0,0.8357785164678232
2114.0,0.8367807828854734
2115.0,0.8446367192941704
2116.0,0.835050127005131
2117.0,0.838569384574575
2118.0,0.8410358873658066
2119.0,0.8270831885256519
2120.0,0.8366966895775952
2121.0,0.8437316890430975
2122.0,0.8365903191867994
2123.0,0.844179513495454
2124.0,0.8402170915700999
2125.0,0.8337670421630733
2126.0,0.8469502725670256
2127.0,0.842090394515135
2128.0,0.8316934461551163
2129.0,0.8486679949242183
2130.0,0.8415877607745421
2131.0,0.8387300621072648
2132.0,0.8485024471232344
2133.0,0.842107127001672
2134.0,0.8411589329751247
