wavelength_nm,transmission
1429.0,0.0003789766712675525
1430.0,0.0006209698771092535
1431.0,0.0009558999144938283
1432.0,0.00043761354307511764
1433.0,0.0014110997340215966
1434.0,0.0009667662839971195
1435.0,0.0010704910194251776
1436.0,0.001211645853654935
1437.0,0.0014925207851936113
1438.0,0.0013590666017364102
1439.0,0.002176431992245135
1440.0,0.0021523784618306353
1441.0,0.0020070461845349595
1442.0,0.0018983722931449711
1443.0,0.0016333630122844576
1444.0,0.002276412696145737
1445.0,0.002589833566246624
1446.0,0.0022267702220032117
1447.0,0.0033752576295945423
1448.0,0.003391804614327012
1449.0,0.002070844179018298
1450.0,0.0032376045034638885
1451.0,0.0032027914414450393
1452.0,0.0038861883000448055
1453.0,0.003910108643932857
1454.0,0.0034191914985905567
1455.0,0.005067019730711561
1456.0,0.005534807362871126
1457.0,0.006104592081528282
1458.0,0.006225367167674996
1459.0,0.007763732476079359
1460.0,0.007299904618209072
1461.0,0.007985516274480372
1462.0,0.008344136467789606
1463.0,0.007200631233804094
1464.0,0.009256121604901434
1465.0,0.009459398206741229
1466.0,0.010732907009520216
1467.0,0.010662174428440295
1468.0,0.013586386772075803
1469.0,0.014349807138805015
1470.0,0.01451897845691945
1471.0,0.014470655934015156
1472.0,0.01734440422557185
1473.0,0.0199242349939188
1474.0,0.024326004110058797
1475.0,0.028249770912039618
1476.0,0.027626822611004742
1477.0,0.031055223317528555
1478.0,0.03278680754067576
1479.0,0.041268830034806296
1480.0,0.04157955563292606
1481.0,0.048338039417610806
1482.0,0.05299204880095544
1483.0,0.06780921755142422
1484.0,0.07386025445569225
1485.0,0.08369619500766759
1486.0,0.09151090396298858
1487.0,0.09981915915421116
1488.0,0.11655254921897412
1489.0,0.13731568887769402
1490.0,0.1526590916944582
1491.0,0.17214789714029943
1492.0,0.19237610453121579
1493.0,0.22006996136251053
1494.0,0.24747493170283066
1495.0,0.26892003316142316
1496.0,0.29766693383880033
1497.0,0.3358698774289054
1498.0,0.37162667044486886
1499.0,0.4103466696560859
1500.0,0.44787340972432754
1501.0,0.4915203276577063
1502.0,0.5221258416369259
1503.0,0.5538509371946587
1504.0,0.5811176597449847
1505.0,0.6262428324857984
1506.0,0.6671110094368403
1507.0,0.7007930922060774
1508.0,0.7198089755633075
1509.0,0.7262575026745164
1510.0,0.7695899190574353
1511.0,0.7851018149691443
1512.0,0.7935800536159013
1513.0,0.8036163473709373
1514.0,0.8102105697672509
1515.0,0.8124899618865227
1516.0,0.8149426744284678
1517.0,0.815462095499135
1518.0,0.8105741194370949
1519.0,0.8065975850400349
1520.0,0.8095716844045725
1521.0,0.8003125769024647
1522.0,0.793940416195437
1523.0,0.794504761897482
1524.0,0.7848549785010599
1525.0,0.7770757174726327
1526.0,0.7778475973030332
1527.0,0.7692159775282739
1528.0,0.765325115519379
1529.0,0.7667587540739783
1530.0,0.7598043460736169
1531.0,0.756410503981695
1532.0,0.7614519571416704
1533.0,0.7553997982565458
1534.0,0.7525950980119406
1535.0,0.7569015102143404
1536.0,0.7535775645860322
1537.0,0.7578073586385035
1538.0,0.7655006965793544
1539.0,0.7602600884539022
1540.0,0.7654689067072632
1541.0,0.771523793217682
1542.0,0.7705659744168523
1543.0,0.7798285567570613
1544.0,0.7841559124159472
1545.0,0.7844871645640643
1546.0,0.7946439282316816
1547.0,0.7969467541014671
1548.0,0.7982331200080537
1549.0,0.8089112299960776
1550.0,0.8090017920212621
1551.0,0.8110691127982748
1552.0,0.8201360962727654
1553.0,0.8184303884937798
1554.0,0.822861672680212
1555.0,0.8298632361559681
1556.0,0.8263860209986779
1557.0,0.8313154593110583
1558.0,0.8359624624638651
1559.0,0.8305622699543967
1560.0,0.83815229621797
1561.0,0.8401605041270401
1562.0,0.8344513125798736
1563.0,0.840726323459913
1564.0,0.8378731720270696
1565.0,0.8363661287718949
1566.0,0.8420578385622077
1567.0,0.8361185528018434
1568.0,0.8345988756164732
1569.0,0.8320124873489725
1570.0,0.81411626856459
1571.0,0.8043406689571774
1572.0,0.7956197642161332
1573.0,0.793018415191805
1574.0,0.8091908378663087
1575.0,0.8232100661662007
1576.0,0.8192472008106013
1577.0,0.8110298597664077
1578.0,0.8032846020038483
1579.0,0.8088371304728119
1580.0,0.8127577522508015
1581.0,0.8170611331585411
1582.0,0.8272497941441003
1583.0,0.8262272854998118
1584.0,0.83195249964929
1585.0,0.8341423363337133
1586.0,0.8316458345112423
1587.0,0.8366664490602294
1588.0,0.8323741776906105
1589.0,0.8336714166592332
1590.0,0.8348619057781232
1591.0,0.8298620440275474
1592.0,0.8366557843697591
1593.0,0.8335269569428517
1594.0,0.8308158765077337
1595.0,0.8344254172035986
1596.0,0.8284711018130543
1597.0,0.8312621905733218
1598.0,0.828606457434023
1599.0,0.820170083642968
1600.0,0.8138669468821128
1601.0,0.7958201635999222
1602.0,0.788154677709262
1603.0,0.7874780281220725
1604.0,0.7920531650433728
1605.0,0.8127317579981775
1606.0,0.813512936475987
1607.0,0.802503085677033
1608.0,0.7973459236507059
1609.0,0.7922790360294988
1610.0,0.7985976687915359
1611.0,0.800017347130462
1612.0,0.8076647240580725
1613.0,0.8124397815506372
1614.0,0.813440835249252
1615.0,0.818700992763014
1616.0,0.8149076710801864
1617.0,0.8193080638316742
1618.0,0.8189778707867017
1619.0,0.8168615882031394
1620.0,0.8206774648176782
1621.0,0.8168041314967641
1622.0,0.82065748683028
1623.0,0.8182532000526817
1624.0,0.8199141370114549
1625.0,0.8202881328652317
1626.0,0.8179162119785672
1627.0,0.8228425821752208
