wavelength_nm,transmission
1073.0,0.18775188709146365
1074.0,0.16833800344006083
1075.0,0.14908566846038282
1076.0,0.13141862802571402
1077.0,0.11413755268961455
1078.0,0.0998380637515108
1079.0,0.08721259463878629
1080.0,0.07470039235697054
1081.0,0.06457584875799151
1082.0,0.05597471250654651
1083.0,0.04750926131625801
1084.0,0.04035942743985066
1085.0,0.035233324219793756
1086.0,0.03028449077232267
1087.0,0.025764536955915757
1088.0,0.02236720043774855
1089.0,0.019126487622052022
1090.0,0.01679746374439286
1091.0,0.014747814408103462
1092.0,0.01253344616824102
1093.0,0.011553315517064493
1094.0,0.010833918290769953
1095.0,0.009004358271532334
1096.0,0.0074290447466497924
1097.0,0.00725024030469588
1098.0,0.006957648214833422
1099.0,0.006822756025611948
1100.0,0.005777868050636845
1101.0,0.003509045122761869
1102.0,0.0031703355181151613
1103.0,0.0038510090419642913
1104.0,0.003261295537243975
1105.0,0.00326814533829692
1106.0,0.0038075274890758733
1107.0,0.002730281571817309
1108.0,0.0016092041375041014
1109.0,0.002119678065064291
1110.0,0.002818850973203354
1111.0,0.0015353880325593243
1112.0,0.0034318863738113633
1113.0,0.0034441924460893955
1114.0,0.0034952628702989478
1115.0,0.003966130712456548
1116.0,0.003170144604885413
1117.0,0.002333005924386074
1118.0,0.001784809188518685
1119.0,0.0020539946299505145
1120.0,0.0020835157633233704
1121.0,0.0016491376035188028
1122.0,0.0009166850451293894
1123.0,0.00044824118383963085
1124.0,0.0010811454316017478
1125.0,0.000963164055700749
1126.0,0.000332648821716506
1127.0,0.0016528485646980457
1128.0,0.001967870085064356
1129.0,0.0015187864166311777
