wavelength_nm,transmission
1322.0,0.7490366219942463
1323.0,0.7247519662861376
1324.0,0.7170603639594137
1325.0,0.7208844965194289
1326.0,0.7124125826812848
1327.0,0.6902618571010338
1328.0,0.6644954552690671
1329.0,0.6259894097725769
1330.0,0.621201852153243
1331.0,0.5817095632571507
1332.0,0.550277398254093
1333.0,0.5411001130922205
1334.0,0.5053692802619008
1335.0,0.48820744417959994
1336.0,0.437541532188945
1337.0,0.41974468546668114
1338.0,0.38884704597055175
1339.0,0.36470208179309827
1340.0,0.3219710711238929
1341.0,0.2991376462081477
1342.0,0.2793387602793729
1343.0,0.253322548152189
1344.0,0.203615427717342
1345.0,0.19143748073640154
1346.0,0.1675008970458524
1347.0,0.14874479654942016
1348.0,0.10014848405142568
1349.0,0.10491426249591011
1350.0,0.08736593602674009
